PSA_ID,Sub_Category,Title,PSAs Description,Source,Date,Format,Topic,Original_Language,URL,Translation_Swahili,Translation_Luo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Vocational Training,KUCCPS Reopens KMTC Portal 2025,On February 26 2025 KUCCPS reopened its portal for students to apply for 26 KMTC programs for the March 2025 intake with a deadline of March 15 2025.,www.kenyans.co.ke,26-Feb-25,Text,Education,English,https://www.kenyans.co.ke/news/110272-kuccps-re-opens-portal-kmtc-application-how-apply,Mnamo Februari 26 2025 KUCCPS ilifungua tena tovuti yake kwa wanafunzi kuomba programu 26 za KMTC kwa ulaji wa Machi 2025 na tarehe ya mwisho Machi 15 2025.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Vocational Training,KUCCPS Course Revision 2025/2026,On May 18 2025 KUCCPS opened its portal for course revision for 2025/2026 placement targeting 2024 KCSE candidates and past candidates from 2000 to 2024 for TVET programs.,www.tuko.co.ke,18-May-25,Text,Education,English,https://www.tuko.co.ke/education/548374-kcse-2000-2021-candidates-urged-apply-placement-sponsorship/,Mnamo Mei 18 2025 KUCCPS ilifungua tovuti yake kwa urekebishaji wa kozi za uwekaji wa 2025/2026 ikilenga watahiniwa wa KCSE 2024 na watahiniwa wa zamani kutoka 2000 hadi 2024 kwa programu za TVET.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Vocational Training,TVET Enrollment Doubles 2025,On July 27 2025 Deputy President Kithure Kindiki announced that TVET enrollment doubled from 297000 in 2022 to over 700000 due to government investment.,www.the-star.co.ke,27-Jul-25,Text,Education,English,https://www.the-star.co.ke/news/2025-07-27-kindiki-lists-seven-milestones-in-education-sector-in-last-two-years/,Mnamo Julai 27 2025 Naibu Rais Kithure Kindiki alitangaza kuwa uandikishaji wa TVET umeongezeka mara mbili kutoka 297000 mwaka 2022 hadi zaidi ya 700000 kutokana na uwekezaji wa serikali.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Vocational Training,KUCCPS Artisan Courses 2019,On March 5 2019 KUCCPS announced artisan certificate courses for 2018 KCSE candidates with D- and below at TVET institutions with applications open until April 15 2019.,www.kuccps.net,05-Mar-19,Text,Education,English,https://www.kuccps.net/?q=content/2019-placement-cycle,Mnamo Machi 5 2019 KUCCPS ilitangaza kozi za cheti za ufundi kwa watahiniwa wa KCSE 2018 wenye D- na chini katika taasisi za TVET na maombi yakiwa wazi hadi Aprili 15 2019.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Vocational Training,TVET Expansion Program 2018,On June 12 2018 the Ministry of Education launched a program to expand TVET facilities to increase enrollment in technical courses across Kenya.,www.education.go.ke,12-Jun-18,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Juni 12 2018 Wizara ya Elimu ilizindua programu ya kupanua vifaa vya TVET ili kuongeza uandikishaji katika kozi za kiufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Vocational Training,KMTC Intake September 2017,On May 15 2017 KMTC announced applications for its September 2017 intake for diploma and certificate courses via the KUCCPS portal closing June 30 2017.,www.tuko.co.ke,15-May-17,Text,Education,English,https://www.tuko.co.ke/education/496399-kmtc-september-2017-intake-courses-requirements-application-procedure-deadline/,Mnamo Mei 15 2017 KMTC ilitangaza maombi ya ulaji wa Septemba 2017 kwa kozi za diploma na cheti kupitia tovuti ya KUCCPS ikifunga Juni 30 2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Vocational Training,KUCCPS TVET Application 2016,On April 20 2016 KUCCPS opened its portal for 2015 KCSE candidates to apply for TVET diploma and certificate courses with a deadline of May 31 2016.,www.kuccps.net,20-Apr-16,Text,Education,English,https://www.kuccps.net/?q=content/2016-placement-cycle,Mnamo Aprili 20 2016 KUCCPS ilifungua tovuti yake kwa watahiniwa wa KCSE 2015 kuomba kozi za diploma na cheti za TVET na tarehe ya mwisho Mei 31 2016.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Vocational Training,Teacher Training Recruitment 2015,On August 10 2015 the Ministry of Education announced recruitment of 5000 vocational teachers to support TVET institutions across Kenya.,www.education.go.ke,10-Aug-15,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Agosti 10 2015 Wizara ya Elimu ilitangaza kuajiri walimu 5000 wa ufundi ili kusaidia taasisi za TVET kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Vocational Training,KUCCPS 2021 TVET Application Window,On March 15 2021 KUCCPS opened its portal for 2020 KCSE candidates and past candidates from 2000 to 2020 to apply for TVET diploma and certificate courses closing April 30 2021.,www.kuccps.net,15-Mar-21,Text,Education,English,https://www.kuccps.net/?q=content/2021-placement-cycle,Mnamo Machi 15 2021 KUCCPS ilifungua tovuti yake kwa watahiniwa wa KCSE 2020 na watahiniwa wa zamani kutoka 2000 hadi 2020 kuomba kozi za diploma na cheti za TVET ikifunga Aprili 30 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Vocational Training,KMTC September 2016 Intake,On May 10 2016 KMTC announced applications for its September 2016 intake for medical diploma and certificate courses via the KUCCPS portal with a deadline of June 30 2016.,www.tuko.co.ke,10-May-16,Text,Education,English,https://www.tuko.co.ke/education/496399-kmtc-september-2016-intake-courses-requirements-application-procedure-deadline/,Mnamo Mei 10 2016 KMTC ilitangaza maombi ya ulaji wa Septemba 2016 kwa kozi za diploma na cheti za matibabu kupitia tovuti ya KUCCPS na tarehe ya mwisho Juni 30 2016.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Vocational Training,TVET Infrastructure Upgrade 2017,On July 20 2017 the Ministry of Education launched a program to equip 10 TVET institutions with modern tools to enhance vocational training across Kenya.,www.education.go.ke,20-Jul-17,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Julai 20 2017 Wizara ya Elimu ilizindua programu ya kuandaa taasisi 10 za TVET na zana za kisasa ili kuimarisha mafunzo ya ufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Vocational Training,KUCCPS Artisan Courses 2018,On April 10 2018 KUCCPS announced artisan certificate courses for 2017 KCSE candidates with D- and below at TVET institutions with applications open until May 15 2018.,www.kuccps.net,10-Apr-18,Text,Education,English,https://www.kuccps.net/?q=content/2018-placement-cycle,Mnamo Aprili 10 2018 KUCCPS ilitangaza kozi za cheti za ufundi kwa watahiniwa wa KCSE 2017 wenye D- na chini katika taasisi za TVET na maombi yakiwa wazi hadi Mei 15 2018.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Vocational Training,Teacher Training for TVET 2019,On June 15 2019 the Ministry of Education announced recruitment of 3000 vocational teachers to support TVET programs across Kenya.,www.education.go.ke,15-Jun-19,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Juni 15 2019 Wizara ya Elimu ilitangaza kuajiri walimu 3000 wa ufundi ili kusaidia programu za TVET kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Vocational Training,KUCCPS 2020 Placement Results,On August 25 2020 KUCCPS released placement results for 2019 KCSE candidates with 125000 placed in TVET diploma and certificate courses.,www.kenyans.co.ke,25-Aug-20,Text,Education,English,https://www.kenyans.co.ke/news/56321-kuccps-releases-2020-placement-results,Mnamo Agosti 25 2020 KUCCPS ilitoa matokeo ya uwekaji kwa watahiniwa wa KCSE 2019 na 125000 waliowekwa katika kozi za diploma na cheti za TVET.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Vocational Training,KMTC March 2021 Intake,On January 15 2021 KMTC announced applications for its March 2021 intake for medical diploma and certificate courses via the KUCCPS portal closing February 28 2021.,www.tuko.co.ke,15-Jan-21,Text,Education,English,https://www.tuko.co.ke/education/496399-kmtc-march-2021-intake-courses-requirements-application-procedure-deadline/,Mnamo Januari 15 2021 KMTC ilitangaza maombi ya ulaji wa Machi 2021 kwa kozi za diploma na cheti za matibabu kupitia tovuti ya KUCCPS ikifunga Februari 28 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Vocational Training,KUCCPS TVET Courses 2022,On January 20 2022 KUCCPS announced applications for TVET courses for 2021 KCSE candidates and past candidates from 2000 to 2021 with a deadline of February 15 2022.,www.tuko.co.ke,20-Jan-22,Text,Education,English,https://www.tuko.co.ke/education/44599-kcse-2000-2021-candidates-urged-apply-placement-sponsorship/,Mnamo Januari 20 2022 KUCCPS ilitangaza maombi ya kozi za TVET kwa watahiniwa wa KCSE 2021 na watahiniwa wa zamani kutoka 2000 hadi 2021 na tarehe ya mwisho Februari 15 2022.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Vocational Training,TVET Digital Training 2022,On September 10 2022 the Ministry of Education partnered with Huawei to launch digital skills training for 5000 TVET students across Kenya.,www.kenyans.co.ke,10-Sep-22,Text,Education,English,https://www.kenyans.co.ke/industry/99749-huawei-launches-2022-seed-future-programme,Mnamo Septemba 10 2022 Wizara ya Elimu ilishirikiana na Huawei kuzindua mafunzo ya ustadi wa kidijitali kwa wanafunzi 5000 wa TVET kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Vocational Training,KUCCPS 2023 Placement Portal,On February 10 2023 KUCCPS opened its portal for 2022 KCSE candidates to apply for degree TVET and TTC programs with a deadline of March 20 2023.,www.kenyans.co.ke,10-Feb-23,Text,Education,English,https://www.kenyans.co.ke/news/98759-kuccps-reopens-portal-how-check-application-revise-applications,Mnamo Februari 10 2023 KUCCPS ilifungua tovuti yake kwa watahiniwa wa KCSE 2022 kuomba kozi za digrii TVET na TTC na tarehe ya mwisho Machi 20 2023.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Vocational Training,KMTC September 2023 Intake,On June 15 2023 KMTC announced applications for its September 2023 intake for diploma and certificate courses via the KUCCPS portal closing July 31 2023.,www.tuko.co.ke,15-Jun-23,Text,Education,English,https://www.tuko.co.ke/education/548374-kmtc-september-2023-intake-courses-requirements-application-deadline/,Mnamo Juni 15 2023 KMTC ilitangaza maombi ya ulaji wa Septemba 2023 kwa Resident kwa kozi za diploma na cheti kupitia tovuti ya KUCCPS ikifunga Julai 31 2023.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Vocational Training,TVET Trainer Recruitment 2023,On April 20 2023 the Ministry of Education announced recruitment of 1500 TVET trainers to enhance vocational training programs across Kenya.,www.publicservice.go.ke,20-Apr-23,Text,Education,English,https://www.publicservice.go.ke/index.php/2023/04/20/vacant-positions-in-the-ministry-of-education-state-department-for-technical-vocational-education-and-training/,Mnamo Aprili 20 2023 Wizara ya Elimu ilitangaza kuajiri wakufunzi 1500 wa TVET ili kuimarisha programu za mafunzo ya ufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Vocational Training,KUCCPS D+ Courses 2024,On January 9 2024 KUCCPS released a list of approved certificate courses for 2023 KCSE students with D+ and below at TVET institutions.,www.kenyans.co.ke,09-Jan-24,Text,Education,English,https://www.kenyans.co.ke/news/96375-approved-kuccps-certificate-courses-d-below-students,Mnamo Januari 9 2024 KUCCPS ilitoa orodha ya kozi za cheti zilizoidhinishwa kwa wanafunzi wa KCSE 2023 wenye D+ na chini katika taasisi za TVET.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Vocational Training,KMTC March 2025 Intake,On January 20 2025 KMTC announced applications for its March 2025 intake for medical diploma and certificate courses via the KUCCPS portal closing February 28 2025.,www.tuko.co.ke,20-Jan-25,Text,Education,English,https://www.tuko.co.ke/education/496399-kmtc-march-2025-intake-courses-requirements-application-procedure-deadline/,Mnamo Januari 20 2025 KMTC ilitangaza maombi ya ulaji wa Machi 2025 kwa kozi za diploma na cheti za matibabu kupitia tovuti ya KUCCPS ikifunga Februari 28 2025.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Vocational Training,KUCCPS 2024 Placement Results,On May 21 2024 KUCCPS released placement results for 2023 KCSE candidates with 769820 placed in TVET programs across Kenya.,www.kenyanews.go.ke,21-May-24,Text,Education,English,https://www.kenyanews.go.ke/machogu-releases-kuccps-placement-results/,Mnamo Mei 21 2024 KUCCPS ilitoa matokeo ya uwekaji kwa watahiniwa wa KCSE 2023 na 769820 waliowekwa katika programu za TVET kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Vocational Training,TVET Equipment Upgrade 2020,On December 9 2020 the Ministry of Education launched a project to equip 12 TVET institutions with modern labs under the AfDB TVET Phase II project.,www.education.go.ke,09-Dec-20,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Desemba 9 2020 Wizara ya Elimu ilizindua mradi wa kuandaa taasisi 12 za TVET na maabara ya kisasa chini ya mradi wa AfDB TVET Awamu ya II.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Vocational Training,KUCCPS Inter-University Transfer 2025,On July 14 2025 KUCCPS announced the opening of its portal for inter-institutional transfers for 2025/2026 placements targeting TVET and university students.,www.educationnewshub.co.ke,14-Jul-25,Text,Education,English,https://educationnewshub.co.ke/kuccps-to-open-2025-inter-institutional-transfer-application-on-july-14-2025/,Mnamo Julai 14 2025 KUCCPS ilitangaza kufungua tovuti yake kwa uhamisho wa taasisi kwa uwekaji wa 2025/2026 ikilenga wanafunzi wa TVET na chuo kikuu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Vocational Training,TVET Curriculum Reform 2019,On June 11 2019 the Kenya Institute of Curriculum Development announced reforms to TVET curricula to align with industry needs for 2019/2020.,www.kicd.ac.ke,11-Jun-19,Text,Education,English,https://www.kicd.ac.ke/corporate/curriculum-development/,Mnamo Juni 11 2019 Taasisi ya Kenya ya Maendeleo ya Mitaala ilitangaza marekebisho ya mitaala ya TVET ili kulandanisha na mahitaji ya sekta kwa 2019/2020.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Vocational Training,KUCCPS 2015 TVET Applications,On May 5 2015 KUCCPS opened its portal for 2014 KCSE candidates to apply for TVET diploma and certificate courses with a deadline of June 15 2015.,www.kuccps.net,05-May-15,Text,Education,English,https://www.kuccps.net/?q=content/2015-placement-cycle,Mnamo Mei 5 2015 KUCCPS ilifungua tovuti yake kwa watahiniwa wa KCSE 2014 kuomba kozi za diploma na cheti za TVET na tarehe ya mwisho Juni 15 2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Vocational Training,TVET Youth Polytechnics 2016,On August 15 2016 the Ministry of Education announced revitalization of youth polytechnics to enhance vocational training access across Kenya.,www.education.go.ke,15-Aug-16,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Agosti 15 2016 Wizara ya Elimu ilitangaza uimarishaji wa polytechnics za vijana ili kuimarisha upatikanaji wa mafunzo ya ufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Vocational Training,KUCCPS 2015 Placement Results,On July 20 2015 KUCCPS released placement results for 2014 KCSE candidates with 67231 placed in TVET diploma and certificate courses across Kenya.,www.kuccps.net,20-Jul-15,Text,Education,English,https://www.kuccps.net/?q=content/2015-placement-cycle,Mnamo Julai 20 2015 KUCCPS ilitoa matokeo ya uwekaji kwa watahiniwa wa KCSE 2014 na 67231 waliowekwa katika kozi za diploma na cheti za TVET kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Vocational Training,KMTC September 2015 Intake,On May 15 2015 KMTC announced applications for its September 2015 intake for medical diploma and certificate courses via the KUCCPS portal closing June 30 2015.,www.tuko.co.ke,15-May-15,Text,Education,English,https://www.tuko.co.ke/education/496399-kmtc-september-2015-intake-courses-requirements-application-procedure-deadline/,Mnamo Mei 15 2015 KMTC ilitangaza maombi ya ulaji wa Septemba 2015 kwa kozi za diploma na cheti za matibabu kupitia tovuti ya KUCCPS ikifunga Juni 30 2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Vocational Training,TVET Youth Polytechnics 2017,On September 10 2017 the Ministry of Education announced plans to upgrade 15 youth polytechnics to enhance vocational training access across Kenya.,www.education.go.ke,10-Sep-17,Text,Education,English,https://www.education.go.ke/index.php/node/2169,Mnamo Septemba 10 2017 Wizara ya Elimu ilitangaza mipango ya kuboresha polytechnics 15 za vijana ili kuimarisha upatikanaji wa mafunzo ya ufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Vocational Training,KUCCPS 2016 Artisan Courses,On April 15 2016 KUCCPS announced artisan certificate courses for 2015 KCSE candidates with D- and below at TVET institutions with applications open until May 31 2016.,www.kuccps.net,15-Apr-16,Text,Education,English,https://www.kuccps.net/?q=content/2016-placement-cycle,Mnamo Aprili 15 2016 KUCCPS ilitangaza kozi za cheti za ufundi kwa watahiniwa wa KCSE 2015 wenye D- na chini katika taasisi za TVET na maombi yakiwa wazi hadi Mei 31 2016.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Vocational Training,TVET Trainer Recruitment 2018,On May 20 2018 the Ministry of Education announced recruitment of 2500 TVET trainers to support vocational training programs across Kenya.,www.publicservice.go.ke,20-May-18,Text,Education,English,https://www.publicservice.go.ke/index.php/2018/05/20/vacant-positions-in-the-ministry-of-education-state-department-for-technical-vocational-education-and-training/,Mnamo Mei 20 2018 Wizara ya Elimu ilitangaza kuajiri wakufunzi 2500 wa TVET ili kusaidia programu za mafunzo ya ufundi kote nchini Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
